date,total,filter,remove,ratio
2021-12-26,23,20,0,0.87
2021-12-28,16,12,0,0.75
2021-12-30,21,17,0,0.81
2022-01-02,18,16,0,0.89
2022-01-08,23,19,0,0.83
2022-01-10,16,14,3,0.88
2022-01-12,21,17,0,0.81
2022-01-14,19,15,0,0.79
2022-01-16,19,15,0,0.79
2022-01-18,29,26,0,0.9
2022-01-20,22,19,0,0.86
2022-01-22,21,18,0,0.86
2022-01-24,24,19,0,0.79
2022-01-26,24,20,0,0.83
2022-01-28,19,17,0,0.89
2022-01-30,17,14,2,0.82
2022-02-02,24,20,0,0.83
2022-02-04,27,23,0,0.85
2022-02-06,26,23,0,0.88
2022-02-08,21,18,0,0.86
2022-02-10,31,25,4,0.81
2022-02-12,29,24,0,0.83
2022-02-14,18,16,0,0.89
2022-02-16,27,22,0,0.81
2022-02-18,25,20,0,0.8
2022-02-20,28,25,1,0.89
2022-02-22,20,17,0,0.85
2022-02-26,17,15,0,0.88
2022-02-28,31,26,0,0.84
2022-03-02,20,16,3,0.8
2022-03-04,17,14,0,0.82
2022-03-06,15,12,3,0.8
2022-03-08,22,19,0,0.86
2022-03-10,31,27,0,0.87
2022-03-12,27,21,0,0.78
2022-03-14,35,28,0,0.8
2022-03-16,18,15,2,0.83
2022-03-18,24,20,0,0.83
2022-03-20,23,20,2,0.87
2022-03-22,18,15,0,0.83
2022-03-24,18,15,0,0.83
2022-03-26,22,18,0,0.82
2022-03-28,23,20,0,0.87
2022-03-30,20,16,0,0.8
2022-04-02,23,19,0,0.83
2022-04-04,48,40,0,0.83
2022-04-06,33,25,0,0.76
2022-04-08,45,39,0,0.87
2022-04-10,36,31,1,0.86
2022-04-12,40,31,0,0.78
2022-04-14,32,27,0,0.84
2022-04-16,29,25,0,0.86
2022-04-18,49,41,1,0.84
2022-04-20,31,27,0,0.87
2022-04-22,54,42,0,0.78
2022-04-24,37,32,0,0.86
2022-04-26,62,52,0,0.84
2022-04-28,39,32,0,0.82
2022-04-30,35,29,1,0.83
2022-05-02,34,29,0,0.85
2022-05-04,49,43,0,0.88
2022-05-06,36,31,2,0.86
2022-05-08,40,34,0,0.85
2022-05-10,28,23,3,0.82
2022-05-12,46,38,0,0.83
2022-05-14,33,28,0,0.85
2022-05-16,30,24,0,0.8
2022-05-18,58,45,0,0.78
2022-05-20,33,26,0,0.79
2022-05-22,40,33,0,0.82
2022-05-24,31,26,0,0.84
2022-05-26,37,32,0,0.86
2022-06-02,39,35,0,0.9
2022-06-04,33,28,2,0.85
2022-06-06,39,35,0,0.9
2022-06-08,36,30,0,0.83
2022-06-10,47,40,0,0.85
2022-06-12,46,38,0,0.83
2022-06-14,45,39,2,0.87
2022-06-16,41,37,1,0.9
2022-06-18,34,27,0,0.79
2022-06-20,28,24,0,0.86
2022-06-22,44,38,6,0.86
2022-06-24,43,37,0,0.86
2022-06-26,41,32,0,0.78
2022-06-28,46,42,2,0.91
2022-06-30,34,29,0,0.85
2022-07-02,36,28,0,0.78
2022-07-04,34,29,0,0.85
2022-07-06,41,33,0,0.8
2022-07-08,40,35,0,0.88
2022-07-10,36,30,0,0.83
2022-07-12,29,23,4,0.79
2022-07-14,30,25,0,0.83
2022-07-16,36,30,0,0.83
2022-07-18,36,30,0,0.83
2022-07-20,42,36,0,0.86
2022-07-22,52,45,0,0.87
2022-07-24,59,50,0,0.85
2022-07-26,41,34,0,0.83
2022-07-28,31,27,0,0.87
2022-07-30,45,34,0,0.76
2022-08-02,43,35,0,0.81
2022-08-04,48,43,0,0.9
2022-08-06,37,33,0,0.89
2022-08-08,45,37,3,0.82
2022-08-10,31,27,0,0.87
2022-08-12,34,29,2,0.85
2022-08-14,38,30,0,0.79
2022-08-16,31,27,3,0.87
2022-08-18,59,52,0,0.88
2022-08-20,38,34,2,0.89
2022-08-22,34,28,2,0.82
2022-08-24,45,38,2,0.84
2022-08-26,46,39,0,0.85
2022-08-28,46,36,0,0.78
2022-08-30,45,40,0,0.89
2022-09-02,57,51,0,0.89
2022-09-04,38,32,0,0.84
2022-09-06,38,33,0,0.87
2022-09-08,40,34,0,0.85
2022-09-10,49,42,0,0.86
2022-09-12,31,28,0,0.9
2022-09-14,34,27,0,0.79
2022-09-16,35,31,0,0.89
2022-09-18,45,37,0,0.82
2022-09-20,41,37,0,0.9
2022-09-22,38,32,0,0.84
2022-09-24,35,32,0,0.91
2022-09-26,38,33,0,0.87
2022-09-28,33,29,0,0.88
2022-09-30,45,38,0,0.84
2022-10-02,45,40,0,0.89
2022-10-04,37,32,4,0.86
2022-10-06,50,41,0,0.82
2022-10-08,36,30,0,0.83
2022-10-10,33,29,0,0.88
2022-10-12,44,37,0,0.84
2022-10-14,31,26,0,0.84
2022-10-16,33,27,0,0.82
2022-10-18,29,26,0,0.9
2022-10-20,26,22,0,0.85
2022-10-22,31,26,0,0.84
2022-10-24,24,21,0,0.88
2022-10-26,28,24,0,0.86
2022-10-28,22,19,0,0.86
2022-10-30,25,21,0,0.84
2022-11-01,21,19,0,0.9
2022-11-03,19,16,0,0.84
2022-11-05,36,30,0,0.83
2022-11-07,34,29,0,0.85
2022-11-09,38,33,0,0.87
2022-11-11,21,18,0,0.86
2022-11-13,28,24,0,0.86
2022-11-15,25,22,0,0.88
2022-11-17,20,17,0,0.85
2022-11-19,20,16,0,0.8
2022-11-21,22,18,0,0.82
2022-11-23,20,17,0,0.85
2022-11-25,17,15,0,0.88
2022-11-27,27,23,0,0.85
2022-11-30,22,18,0,0.82
2022-12-02,21,18,0,0.86
2022-12-04,22,19,0,0.86
2022-12-06,24,21,0,0.88
2022-12-08,20,17,0,0.85
2022-12-10,24,20,0,0.83
2022-12-12,16,13,0,0.81
2022-12-14,19,16,0,0.84
2022-12-16,22,19,0,0.86
2022-12-18,18,16,0,0.89
2022-12-20,22,19,0,0.86
2022-12-22,22,19,0,0.86
2022-12-24,18,15,0,0.83
2022-12-26,25,22,0,0.88
2022-12-28,20,17,0,0.85
2022-12-30,26,22,0,0.85
2023-01-01,16,13,0,0.81
2023-01-03,26,22,0,0.85
2023-01-05,15,12,0,0.8
