date,total,filter,remove,ratio
2022-08-20,40,33,0,0.82
2022-08-22,36,11,0,0.31
2022-08-24,43,33,4,0.77
2022-08-26,46,8,0,0.17
2022-08-28,46,19,0,0.41
2022-08-30,45,7,0,0.16
2022-09-02,57,43,0,0.75
2022-09-04,38,18,0,0.47
2022-09-06,38,16,0,0.42
2022-09-08,40,14,0,0.35
2022-09-10,49,25,0,0.51
2022-09-12,31,20,0,0.65
2022-09-14,34,9,0,0.26
2022-09-16,35,14,0,0.4
2022-09-18,45,14,0,0.31
2022-09-20,41,13,0,0.32
2022-09-22,38,12,0,0.32
2022-09-24,35,15,0,0.43
2022-09-26,38,6,0,0.16
2022-09-28,33,16,0,0.48
2022-09-30,45,14,0,0.31
2022-10-02,45,12,0,0.27
2022-10-04,39,20,2,0.51
2022-10-06,50,19,0,0.38
2022-10-08,36,9,0,0.25
2022-10-10,33,12,0,0.36
2022-10-12,44,29,0,0.66
2022-10-14,31,24,0,0.77
2022-10-16,33,22,0,0.67
2022-10-18,29,12,0,0.41
2022-10-20,26,9,0,0.35
2022-10-22,31,15,0,0.48
2022-10-24,24,16,0,0.67
2022-10-26,28,18,0,0.64
2022-10-28,22,8,0,0.36
2022-10-30,25,18,0,0.72
2022-11-01,21,16,0,0.76
2022-11-03,19,13,0,0.68
2022-11-05,36,15,0,0.42
2022-11-07,34,16,0,0.47
2022-11-09,38,27,0,0.71
2022-11-11,21,17,0,0.81
2022-11-13,28,10,0,0.36
2022-11-15,25,11,0,0.44
2022-11-17,20,8,0,0.4
2022-11-19,20,15,0,0.75
2022-11-21,22,8,0,0.36
2022-11-23,20,11,0,0.55
2022-11-25,17,11,0,0.65
2022-11-27,27,21,0,0.78
2022-11-30,22,10,0,0.45
2022-12-02,21,11,0,0.52
2022-12-04,22,11,0,0.5
2022-12-06,24,17,0,0.71
2022-12-08,20,15,0,0.75
2022-12-10,24,18,0,0.75
2022-12-12,16,12,0,0.75
2022-12-14,19,12,0,0.63
2022-12-16,22,11,0,0.5
2022-12-18,18,11,0,0.61
2022-12-20,22,17,0,0.77
2022-12-22,22,15,0,0.68
2022-12-24,18,7,0,0.39
2022-12-26,25,14,0,0.56
2022-12-28,20,13,0,0.65
2022-12-30,26,10,0,0.38
2023-01-01,16,7,0,0.44
2023-01-03,26,11,0,0.42
2023-01-05,15,12,0,0.8
2023-01-07,25,19,0,0.76
2023-01-09,24,19,0,0.79
2023-01-13,28,11,0,0.39
2023-01-15,36,17,0,0.47
2023-01-17,24,19,0,0.79
2023-01-19,39,30,0,0.77
2023-01-21,35,27,0,0.77
2023-01-23,23,15,0,0.65
2023-01-26,30,15,0,0.5
2023-01-28,28,13,0,0.46
2023-02-01,30,17,0,0.57
2023-02-01,27,21,0,0.78
2023-02-01,25,10,0,0.4
2023-02-01,31,22,0,0.71
2023-02-01,24,19,0,0.79
2023-02-03,33,16,0,0.48
2023-02-05,28,13,0,0.46
2023-02-07,23,12,0,0.52
2023-02-09,31,16,0,0.52
2023-02-11,36,28,0,0.78
2023-02-13,24,17,0,0.71
2023-02-15,34,24,0,0.71
2023-02-17,24,13,0,0.54
2023-02-19,30,14,0,0.47
2023-02-21,26,12,0,0.46
2023-02-23,38,28,0,0.74
2023-02-25,22,16,0,0.73
2023-02-27,30,14,0,0.47
2023-03-01,31,19,0,0.61
2023-03-03,33,21,0,0.64
2023-03-05,28,17,0,0.61
2023-03-07,34,25,0,0.74
2023-03-09,33,14,0,0.42
2023-03-11,27,22,0,0.81
2023-03-13,30,24,0,0.8
2023-03-16,34,18,0,0.53
2023-03-18,22,12,0,0.55
2023-03-20,34,23,0,0.68
2023-03-22,24,12,0,0.5
2023-03-24,36,20,0,0.56
2023-03-26,26,13,0,0.5
2023-04-02,24,17,0,0.71
2023-04-04,31,25,0,0.81
2023-04-06,32,22,0,0.69
2023-04-12,27,15,0,0.56
2023-04-14,37,30,0,0.81
2023-04-16,25,20,0,0.8
2023-04-18,35,29,0,0.83
2023-04-20,29,14,0,0.48
2023-04-22,22,16,0,0.73
2023-04-24,24,17,0,0.71
2023-04-26,36,24,0,0.67
2023-04-30,24,17,0,0.71
2023-05-02,24,13,0,0.54
2023-05-04,24,16,0,0.67
2023-05-06,25,18,0,0.72
2023-05-08,34,20,0,0.59
2023-05-10,28,20,0,0.71
2023-05-12,30,18,0,0.6
2023-05-14,32,20,0,0.62
2023-05-16,22,16,0,0.73
2023-05-18,28,13,0,0.46
2023-05-20,37,27,0,0.73
2023-05-22,22,14,0,0.64
2023-05-24,26,18,0,0.69
2023-05-26,36,16,0,0.44
2023-05-28,24,19,0,0.79
2023-05-30,27,13,0,0.48
2023-06-01,26,14,0,0.54
2023-06-03,27,19,0,0.7
2023-06-05,21,11,0,0.52
2023-06-07,36,20,0,0.56
2023-06-09,29,14,0,0.48
2023-06-09,22,15,0,0.68
2023-06-11,26,14,0,0.54
2023-06-13,27,21,0,0.78
2023-06-15,27,13,0,0.48
2023-06-17,26,18,0,0.69
2023-06-17,24,12,0,0.5
2023-06-17,26,18,0,0.69
2023-06-19,23,15,0,0.65
2023-06-21,22,17,0,0.77
2023-06-23,27,14,0,0.52
2023-06-25,22,11,0,0.5
2023-06-27,32,24,0,0.75
2023-06-29,23,14,0,0.61
2023-07-01,31,18,0,0.58
2023-07-03,25,17,0,0.68
2023-07-05,36,24,0,0.67
2023-07-07,29,14,0,0.48
2023-07-09,27,19,0,0.7
2023-07-11,25,13,0,0.52
2023-07-13,28,19,0,0.68
2023-07-15,30,14,0,0.47
2023-07-17,28,20,0,0.71
2023-07-19,28,23,0,0.82
