date,total,filter,remove,ratio
2021-12-26,23,7,0,0.3
2021-12-28,13,7,3,0.54
2021-12-30,21,14,0,0.67
2022-01-02,18,5,0,0.28
2022-01-08,23,13,0,0.57
2022-01-10,19,7,0,0.37
2022-01-12,21,7,0,0.33
2022-01-14,19,9,0,0.47
2022-01-16,18,12,1,0.67
2022-01-18,29,11,0,0.38
2022-01-20,22,10,0,0.45
2022-01-22,21,12,0,0.57
2022-01-24,22,7,2,0.32
2022-01-26,24,13,0,0.54
2022-01-28,17,9,2,0.53
2022-01-30,19,12,0,0.63
2022-02-02,24,15,0,0.62
2022-02-04,27,12,0,0.44
2022-02-06,25,7,1,0.28
2022-02-08,21,8,0,0.38
2022-02-10,35,13,0,0.37
2022-02-12,29,13,0,0.45
2022-02-14,18,7,0,0.39
2022-02-16,27,17,0,0.63
2022-02-18,25,8,0,0.32
2022-02-20,29,17,0,0.59
2022-02-22,20,12,0,0.6
2022-02-26,17,11,0,0.65
2022-02-28,31,11,0,0.35
2022-03-02,23,10,0,0.43
2022-03-04,17,8,0,0.47
2022-03-06,18,8,0,0.44
2022-03-08,22,15,0,0.68
2022-03-10,31,10,0,0.32
2022-03-12,27,14,0,0.52
2022-03-14,35,18,0,0.51
2022-03-16,20,11,0,0.55
2022-03-18,24,10,0,0.42
2022-03-20,22,9,3,0.41
2022-03-22,18,10,0,0.56
2022-03-24,18,10,0,0.56
2022-03-26,22,9,0,0.41
2022-03-28,23,10,0,0.43
2022-03-30,20,13,0,0.65
2022-04-02,23,13,0,0.57
2022-04-04,48,16,0,0.33
2022-04-06,33,19,0,0.58
2022-04-08,45,24,0,0.53
2022-04-10,37,13,0,0.35
2022-04-12,40,23,0,0.57
2022-04-14,32,22,0,0.69
2022-04-16,27,16,2,0.59
2022-04-18,50,18,0,0.36
2022-04-20,31,14,0,0.45
2022-04-22,54,26,0,0.48
2022-04-24,35,19,2,0.54
2022-04-26,62,29,0,0.47
2022-04-28,39,22,0,0.56
2022-04-30,36,19,0,0.53
