date,total,filter,remove,ratio
2023-03-20,34,24,0,0.71
2023-03-22,24,12,0,0.5
2023-03-24,36,28,0,0.78
2023-03-26,26,17,0,0.65
2023-04-02,24,16,0,0.67
2023-04-04,31,17,0,0.55
2023-04-06,32,19,0,0.59
2023-04-12,27,15,0,0.56
2023-04-14,37,24,0,0.65
2023-04-16,25,16,0,0.64
2023-04-18,35,21,0,0.6
2023-04-20,29,18,0,0.62
2023-04-22,22,11,0,0.5
2023-04-24,24,12,0,0.5
2023-04-26,36,18,0,0.5
2023-04-30,24,11,0,0.46
2023-05-02,24,13,0,0.54
2023-05-04,24,12,0,0.5
2023-05-06,25,16,0,0.64
2023-05-08,34,23,0,0.68
2023-05-10,28,21,0,0.75
2023-05-12,30,23,0,0.77
2023-05-14,32,17,0,0.53
2023-05-16,22,10,0,0.45
2023-05-18,28,20,0,0.71
2023-05-20,37,23,0,0.62
2023-05-22,22,14,0,0.64
2023-05-24,26,15,0,0.58
2023-05-26,36,20,0,0.56
2023-05-28,24,13,0,0.54
2023-05-30,27,18,0,0.67
2023-06-01,26,19,0,0.73
2023-06-03,27,21,0,0.78
2023-06-05,21,14,0,0.67
2023-06-07,36,21,0,0.58
2023-06-09,29,19,0,0.66
2023-06-09,22,11,0,0.5
2023-06-11,26,16,0,0.62
2023-06-13,27,18,0,0.67
2023-06-15,27,16,0,0.59
2023-06-17,26,15,0,0.58
2023-06-17,24,16,0,0.67
2023-06-17,26,13,0,0.5
2023-06-19,23,17,0,0.74
2023-06-21,22,13,0,0.59
2023-06-23,27,17,0,0.63
2023-06-25,22,12,0,0.55
2023-06-27,32,21,0,0.66
2023-06-29,23,15,0,0.65
2023-07-01,31,18,0,0.58
2023-07-03,25,14,0,0.56
2023-07-05,36,18,0,0.5
2023-07-07,29,21,0,0.72
2023-07-09,27,21,0,0.78
2023-07-11,25,12,0,0.48
2023-07-13,28,21,0,0.75
2023-07-15,30,23,0,0.77
2023-07-17,28,19,0,0.68
2023-07-19,28,18,0,0.64
