date,total,filter,remove,ratio
2022-05-06,33,0,5,0.0
2022-06-16,42,0,0,0.0
2022-06-22,50,0,0,0.0
2022-08-20,40,40,0,1.0
2022-09-02,57,57,0,1.0
2022-12-06,24,24,0,1.0
2022-12-12,16,16,0,1.0
2022-12-18,18,18,0,1.0
2022-12-20,22,22,0,1.0
2022-12-24,18,18,0,1.0
2022-12-26,25,25,0,1.0
2022-12-28,20,20,0,1.0
2022-12-30,26,26,0,1.0
2023-03-18,22,22,0,1.0
2023-04-04,31,31,0,1.0
2023-04-16,25,25,0,1.0
2023-04-18,35,35,0,1.0
2023-04-20,29,29,0,1.0
2023-04-26,36,36,0,1.0
2023-05-04,24,24,0,1.0
2023-05-06,25,25,0,1.0
2023-05-14,32,32,0,1.0
2023-05-16,22,22,0,1.0
2023-05-18,28,28,0,1.0
2023-05-22,22,22,0,1.0
2023-05-24,26,26,0,1.0
2023-06-03,27,27,0,1.0
2023-06-05,21,21,0,1.0
2023-06-07,36,36,0,1.0
2023-06-17,26,26,0,1.0
2023-06-19,23,23,0,1.0
2023-06-23,27,27,0,1.0
2023-06-29,23,23,0,1.0
2023-07-01,31,31,0,1.0
2023-07-05,36,36,0,1.0
2023-07-07,29,29,0,1.0
2023-07-13,28,28,0,1.0
