date,total,filter,remove,ratio
2022-07-18,36,11,0,0.31
2022-07-20,42,16,0,0.38
2022-07-22,52,10,0,0.19
2022-07-24,59,14,0,0.24
2022-07-26,41,13,0,0.32
2022-07-28,31,9,0,0.29
2022-07-30,45,19,0,0.42
2022-08-02,43,6,0,0.14
2022-08-04,48,26,0,0.54
2022-08-06,37,8,0,0.22
2022-08-08,48,17,0,0.35
2022-08-10,31,3,0,0.1
2022-08-12,31,12,5,0.39
2022-08-14,38,18,0,0.47
2022-08-16,34,8,0,0.24
2022-08-18,57,11,2,0.19
2022-08-20,40,9,0,0.22
2022-08-22,36,7,0,0.19
2022-08-24,47,13,0,0.28
2022-08-26,46,19,0,0.41
2022-08-28,46,12,0,0.26
2022-08-30,45,20,0,0.44
2022-09-02,57,15,0,0.26
2022-09-04,38,16,0,0.42
2022-09-06,38,12,0,0.32
2022-09-08,40,8,0,0.2
2022-09-10,49,5,0,0.1
2022-09-12,31,11,0,0.35
2022-09-14,34,5,0,0.15
2022-09-16,35,13,0,0.37
2022-09-18,45,11,0,0.24
2022-09-20,41,19,0,0.46
2022-09-22,33,16,5,0.48
2022-09-24,32,15,3,0.47
2022-09-26,38,11,0,0.29
2022-09-28,33,8,0,0.24
2022-09-30,45,14,0,0.31
2022-10-02,45,25,0,0.56
2022-10-04,41,14,0,0.34
2022-10-06,49,34,1,0.69
2022-10-08,36,14,0,0.39
2022-10-10,33,6,0,0.18
2022-10-12,44,23,0,0.52
2022-10-14,31,22,0,0.71
2022-10-16,33,20,0,0.61
2022-10-18,29,15,0,0.52
2022-10-20,26,11,0,0.42
2022-10-22,31,12,0,0.39
2022-10-24,24,18,0,0.75
2022-10-26,28,18,0,0.64
2022-10-28,22,14,0,0.64
2022-10-30,25,18,0,0.72
2022-11-01,21,12,0,0.57
2022-11-03,19,8,0,0.42
2022-11-05,36,21,0,0.58
2022-11-07,34,22,0,0.65
2022-11-09,38,27,0,0.71
2022-11-11,21,8,0,0.38
2022-11-13,28,18,0,0.64
2022-11-15,25,19,0,0.76
2022-11-17,20,8,0,0.4
2022-11-19,20,14,0,0.7
2022-11-21,22,13,0,0.59
2022-11-23,20,9,0,0.45
2022-11-25,17,11,0,0.65
2022-11-27,27,13,0,0.48
2022-11-30,22,11,0,0.5
2022-12-02,21,10,0,0.48
2022-12-04,22,9,0,0.41
2022-12-06,24,10,0,0.42
2022-12-08,20,12,0,0.6
2022-12-10,24,15,0,0.62
2022-12-12,16,10,0,0.62
2022-12-14,19,13,0,0.68
2022-12-16,22,17,0,0.77
2022-12-18,18,11,0,0.61
2022-12-20,22,15,0,0.68
2022-12-22,22,17,0,0.77
2022-12-24,18,8,0,0.44
2022-12-26,25,15,0,0.6
2022-12-28,20,14,0,0.7
2022-12-30,26,10,0,0.38
2023-01-01,16,7,0,0.44
2023-01-03,26,19,0,0.73
2023-01-05,15,6,0,0.4
2023-01-07,25,12,0,0.48
2023-01-09,24,19,0,0.79
2023-01-13,28,11,0,0.39
2023-01-15,36,15,0,0.42
2023-01-17,24,14,0,0.58
2023-01-19,39,24,0,0.62
2023-01-21,35,28,0,0.8
2023-01-23,23,16,0,0.7
2023-01-26,30,18,0,0.6
2023-01-28,28,14,0,0.5
2023-02-01,30,22,0,0.73
2023-02-01,27,20,0,0.74
2023-02-01,24,16,0,0.67
2023-02-03,33,16,0,0.48
2023-02-05,28,18,0,0.64
2023-02-07,23,13,0,0.57
2023-02-09,31,18,0,0.58
2023-02-11,36,29,0,0.81
2023-02-13,24,17,0,0.71
2023-02-15,34,18,0,0.53
2023-02-17,24,13,0,0.54
2023-02-19,30,17,0,0.57
2023-02-21,26,18,0,0.69
2023-02-23,38,28,0,0.74
2023-02-25,22,12,0,0.55
2023-02-27,30,14,0,0.47
2023-03-01,31,20,0,0.65
2023-03-03,33,24,0,0.73
2023-03-05,28,18,0,0.64
2023-03-07,34,22,0,0.65
2023-03-09,33,15,0,0.45
2023-03-11,27,17,0,0.63
2023-03-13,30,16,0,0.53
2023-03-16,34,26,0,0.76
2023-03-18,22,10,0,0.45
2023-03-20,34,19,0,0.56
2023-03-22,24,10,0,0.42
2023-03-24,36,21,0,0.58
2023-03-26,26,16,0,0.62
2023-04-02,24,17,0,0.71
2023-04-04,31,24,0,0.77
2023-04-06,32,19,0,0.59
2023-04-12,27,13,0,0.48
2023-04-14,37,25,0,0.68
2023-04-16,25,19,0,0.76
2023-04-18,35,25,0,0.71
2023-04-20,29,12,0,0.41
2023-04-22,22,14,0,0.64
2023-04-24,24,16,0,0.67
2023-04-26,36,17,0,0.47
2023-04-30,24,14,0,0.58
2023-05-02,24,11,0,0.46
2023-05-04,24,13,0,0.54
2023-05-06,25,15,0,0.6
2023-05-08,34,24,0,0.71
2023-05-10,28,20,0,0.71
2023-05-12,30,23,0,0.77
2023-05-14,32,15,0,0.47
2023-05-16,22,13,0,0.59
2023-05-18,28,18,0,0.64
2023-05-20,37,28,0,0.76
2023-05-22,22,13,0,0.59
2023-05-24,26,13,0,0.5
2023-05-26,36,27,0,0.75
2023-05-28,24,13,0,0.54
2023-05-30,27,20,0,0.74
2023-06-01,26,18,0,0.69
2023-06-03,27,16,0,0.59
2023-06-05,21,13,0,0.62
2023-06-07,36,18,0,0.5
2023-06-09,29,23,0,0.79
2023-06-09,22,16,0,0.73
2023-06-11,26,15,0,0.58
2023-06-13,27,17,0,0.63
2023-06-15,27,14,0,0.52
2023-06-17,26,17,0,0.65
2023-06-17,24,17,0,0.71
2023-06-17,26,13,0,0.5
2023-06-19,23,17,0,0.74
2023-06-21,22,11,0,0.5
2023-06-23,27,17,0,0.63
2023-06-25,22,15,0,0.68
2023-06-27,32,15,0,0.47
2023-06-29,23,16,0,0.7
2023-07-01,31,19,0,0.61
2023-07-03,25,14,0,0.56
2023-07-05,36,24,0,0.67
2023-07-07,29,18,0,0.62
2023-07-09,27,14,0,0.52
2023-07-11,25,19,0,0.76
2023-07-13,28,21,0,0.75
2023-07-15,30,16,0,0.53
2023-07-17,28,14,0,0.5
2023-07-19,28,22,0,0.79
