date,total,filter,remove,ratio
2022-03-12,27,21,0,0.78
2022-04-02,23,23,0,1.0
2022-04-04,45,39,3,0.87
2022-04-06,33,25,0,0.76
2022-04-08,45,39,0,0.87
2022-04-10,37,28,0,0.76
2022-04-12,40,31,0,0.78
2022-04-14,32,24,0,0.75
2022-04-16,28,23,1,0.82
2022-04-18,45,38,5,0.84
2022-04-20,29,29,2,1.0
2022-04-22,54,43,0,0.8
2022-04-24,37,30,0,0.81
2022-04-26,62,47,0,0.76
2022-04-28,37,29,2,0.78
2022-04-30,36,32,0,0.89
2022-05-02,34,30,0,0.88
2022-05-04,49,42,0,0.86
2022-05-06,37,31,1,0.84
2022-05-08,40,35,0,0.88
2022-05-10,31,28,0,0.9
2022-05-12,46,39,0,0.85
2022-05-14,33,28,0,0.85
2022-05-16,30,26,0,0.87
2022-05-18,58,45,0,0.78
2022-05-20,32,24,1,0.75
2022-05-22,40,35,0,0.88
2022-05-24,31,26,0,0.84
2022-05-26,37,31,0,0.84
2022-06-02,39,34,0,0.87
2022-06-04,35,28,0,0.8
2022-06-06,39,33,0,0.85
2022-06-08,36,29,0,0.81
2022-06-10,47,39,0,0.83
2022-06-12,46,41,0,0.89
2022-06-14,46,42,1,0.91
2022-06-16,42,36,0,0.86
2022-06-18,34,34,0,1.0
2022-06-22,49,49,1,1.0
2022-06-24,43,38,0,0.88
2022-06-26,41,36,0,0.88
2022-06-28,48,39,0,0.81
2022-06-30,34,28,0,0.82
2022-07-02,36,31,0,0.86
2022-07-04,34,30,0,0.88
2022-07-06,41,36,0,0.88
2022-07-10,36,29,0,0.81
2022-07-12,33,27,0,0.82
2022-07-14,30,26,0,0.87
2022-07-16,36,36,0,1.0
2022-07-18,36,36,0,1.0
2022-07-20,42,38,0,0.9
2022-07-22,52,43,0,0.83
2022-07-24,59,49,0,0.83
2022-07-26,41,34,0,0.83
2022-07-28,29,25,2,0.86
2022-07-30,45,39,0,0.87
2022-08-02,43,35,0,0.81
2022-08-04,48,43,0,0.9
2022-08-06,35,31,2,0.89
2022-08-08,48,37,0,0.77
2022-08-10,31,27,0,0.87
2022-08-12,36,33,0,0.92
2022-08-14,38,35,0,0.92
2022-08-16,34,28,0,0.82
2022-08-18,59,59,0,1.0
2022-08-20,40,33,0,0.82
2022-08-22,36,32,0,0.89
2022-08-24,47,42,0,0.89
2022-08-26,46,37,0,0.8
2022-08-28,46,40,0,0.87
2022-08-30,45,39,0,0.87
2022-09-02,57,49,0,0.86
2022-09-04,37,32,1,0.86
2022-09-06,38,31,0,0.82
2022-09-08,40,36,0,0.9
2022-09-10,49,43,0,0.88
2022-09-12,31,28,0,0.9
2022-09-14,34,30,0,0.88
2022-09-16,35,27,0,0.77
2022-09-18,42,33,3,0.79
2022-09-20,41,41,0,1.0
2022-09-22,38,38,0,1.0
2022-09-24,35,35,0,1.0
