date,total,filter,remove,ratio
2021-12-26,23,4,0,0.17
2021-12-28,16,7,0,0.44
2021-12-30,21,3,0,0.14
2022-01-02,18,1,0,0.06
2022-01-08,23,1,0,0.04
2022-01-10,19,0,0,0.0
2022-01-12,21,2,0,0.1
2022-01-14,19,2,0,0.11
2022-01-16,19,1,0,0.05
2022-01-18,29,1,0,0.03
2022-01-20,22,3,0,0.14
2022-01-22,21,2,0,0.1
2022-01-24,24,0,0,0.0
2022-01-26,24,4,0,0.17
2022-01-28,19,0,0,0.0
2022-01-30,19,0,0,0.0
2022-02-02,24,0,0,0.0
2022-02-04,27,2,0,0.07
2022-02-06,26,2,0,0.08
2022-02-08,21,0,0,0.0
2022-02-10,35,4,0,0.11
2022-02-12,29,0,0,0.0
2022-02-14,18,1,0,0.06
2022-02-16,27,2,0,0.07
2022-02-18,25,2,0,0.08
2022-02-20,29,1,0,0.03
2022-02-22,20,7,0,0.35
2022-02-26,17,1,0,0.06
2022-02-28,31,8,0,0.26
2022-03-02,23,1,0,0.04
2022-03-04,16,1,1,0.06
2022-03-06,18,2,0,0.11
2022-03-08,17,1,5,0.06
2022-03-10,31,3,0,0.1
2022-03-12,27,3,0,0.11
2022-03-14,35,5,0,0.14
2022-03-16,20,0,0,0.0
2022-03-18,24,3,0,0.12
2022-03-20,25,1,0,0.04
2022-03-22,18,1,0,0.06
2022-03-24,13,0,5,0.0
2022-03-26,22,0,0,0.0
2022-03-28,23,7,0,0.3
2022-03-30,17,2,3,0.12
2022-04-02,23,0,0,0.0
2022-04-04,48,6,0,0.12
2022-04-06,33,2,0,0.06
2022-04-08,39,3,6,0.08
2022-04-10,37,1,0,0.03
2022-04-12,38,3,2,0.08
2022-04-14,32,3,0,0.09
2022-04-16,27,2,2,0.07
2022-04-18,50,1,0,0.02
2022-04-20,28,0,3,0.0
2022-04-22,54,3,0,0.06
2022-04-24,37,2,0,0.05
2022-04-26,57,12,5,0.21
2022-04-28,39,4,0,0.1
2022-04-30,36,2,0,0.06
2022-05-02,28,1,6,0.04
2022-05-04,49,3,0,0.06
2022-05-06,38,4,0,0.11
2022-05-08,40,2,0,0.05
2022-05-10,31,1,0,0.03
2022-05-12,46,4,0,0.09
2022-05-14,33,2,0,0.06
2022-05-16,30,1,0,0.03
2022-05-18,56,5,2,0.09
2022-05-20,33,14,0,0.42
2022-05-22,40,7,0,0.18
2022-05-24,31,6,0,0.19
2022-05-26,37,5,0,0.14
2022-06-02,39,5,0,0.13
2022-06-04,35,2,0,0.06
2022-06-06,39,4,0,0.1
2022-06-08,36,4,0,0.11
2022-06-10,46,2,1,0.04
2022-06-12,46,5,0,0.11
2022-06-14,47,2,0,0.04
2022-06-16,42,0,0,0.0
2022-06-18,34,3,0,0.09
2022-06-20,28,0,0,0.0
2022-06-22,50,18,0,0.36
2022-06-24,43,5,0,0.12
2022-06-26,41,0,0,0.0
2022-06-28,47,2,1,0.04
2022-06-30,34,14,0,0.41
2022-07-02,36,1,0,0.03
2022-07-04,34,2,0,0.06
2022-07-06,41,5,0,0.12
2022-07-08,40,1,0,0.02
2022-07-10,33,3,3,0.09
2022-07-12,32,1,1,0.03
2022-07-14,27,1,3,0.04
2022-07-16,36,0,0,0.0
2022-07-18,36,0,0,0.0
2022-07-20,42,2,0,0.05
2022-07-22,52,6,0,0.12
2022-07-24,59,2,0,0.03
2022-07-26,41,2,0,0.05
2022-07-28,28,2,3,0.07
2022-07-30,45,3,0,0.07
2022-08-02,43,4,0,0.09
2022-08-04,48,2,0,0.04
2022-08-06,37,1,0,0.03
2022-08-08,48,5,0,0.1
2022-08-10,31,5,0,0.16
2022-08-12,36,4,0,0.11
2022-08-14,38,2,0,0.05
2022-08-16,34,4,0,0.12
2022-08-18,59,4,0,0.07
2022-08-20,37,14,3,0.38
2022-08-22,36,1,0,0.03
2022-08-24,47,7,0,0.15
2022-08-26,46,3,0,0.07
2022-08-28,46,5,0,0.11
2022-08-30,41,0,4,0.0
2022-09-02,57,3,0,0.05
2022-09-04,34,3,4,0.09
2022-09-06,34,3,4,0.09
2022-09-08,40,0,0,0.0
2022-09-10,49,6,0,0.12
2022-09-12,31,0,0,0.0
2022-09-14,34,2,0,0.06
2022-09-16,35,4,0,0.11
2022-09-18,45,0,0,0.0
2022-09-20,41,10,0,0.24
2022-09-22,38,6,0,0.16
2022-09-24,35,2,0,0.06
2022-09-26,38,4,0,0.11
2022-09-28,33,3,0,0.09
2022-09-30,45,6,0,0.13
2022-10-02,45,2,0,0.04
2022-10-04,41,2,0,0.05
