date,total,filter,remove,ratio
2021-12-26,23,5,0,0.22
2021-12-28,16,2,0,0.12
2021-12-30,20,2,1,0.1
2022-01-02,18,4,0,0.22
2022-01-08,23,1,0,0.04
2022-01-10,19,2,0,0.11
2022-01-12,21,2,0,0.1
2022-01-14,19,0,0,0.0
2022-01-16,19,2,0,0.11
2022-01-18,29,1,0,0.03
2022-01-20,22,1,0,0.05
2022-01-22,21,2,0,0.1
2022-01-24,24,2,0,0.08
2022-01-26,24,6,0,0.25
2022-01-28,16,1,3,0.06
2022-01-30,19,2,0,0.11
2022-02-02,19,2,5,0.11
2022-02-04,27,2,0,0.07
2022-02-06,25,4,1,0.16
2022-02-08,21,1,0,0.05
2022-02-10,35,2,0,0.06
2022-02-12,29,5,0,0.17
2022-02-14,18,0,0,0.0
2022-02-16,27,1,0,0.04
2022-02-18,24,0,1,0.0
2022-02-20,29,4,0,0.14
2022-02-22,20,1,0,0.05
2022-02-26,14,0,3,0.0
2022-02-28,31,2,0,0.06
2022-03-02,23,5,0,0.22
2022-03-04,17,3,0,0.18
2022-03-06,18,1,0,0.06
2022-03-08,22,2,0,0.09
2022-03-10,31,2,0,0.06
2022-03-12,27,2,0,0.07
2022-03-14,35,5,0,0.14
2022-03-16,20,3,0,0.15
2022-03-18,24,2,0,0.08
2022-03-20,25,0,0,0.0
2022-03-22,18,5,0,0.28
2022-03-24,18,0,0,0.0
2022-03-26,22,2,0,0.09
2022-03-28,23,3,0,0.13
2022-03-30,20,2,0,0.1
2022-04-02,23,2,0,0.09
2022-04-04,48,3,0,0.06
2022-04-06,31,7,2,0.23
2022-04-08,45,14,0,0.31
2022-04-10,37,3,0,0.08
2022-04-12,40,7,0,0.18
2022-04-14,32,8,0,0.25
2022-04-16,29,2,0,0.07
2022-04-18,50,3,0,0.06
2022-04-20,29,3,2,0.1
2022-04-22,54,5,0,0.09
2022-04-24,34,2,3,0.06
2022-04-26,61,8,1,0.13
2022-04-28,36,5,3,0.14
2022-04-30,36,5,0,0.14
2022-05-02,34,5,0,0.15
2022-05-04,49,8,0,0.16
2022-05-06,38,4,0,0.11
2022-05-08,40,10,0,0.25
2022-05-10,31,0,0,0.0
2022-05-12,44,4,2,0.09
2022-05-14,33,5,0,0.15
