date,total,filter,remove,ratio
2021-12-26,19,4,4,0.21
2021-12-28,16,3,0,0.19
2021-12-30,18,5,3,0.28
2022-01-02,18,2,0,0.11
2022-01-08,23,6,0,0.26
2022-01-10,19,3,0,0.16
2022-01-12,21,6,0,0.29
2022-01-14,19,3,0,0.16
2022-01-16,17,5,2,0.29
2022-01-18,29,9,0,0.31
2022-01-20,22,1,0,0.05
2022-01-22,21,2,0,0.1
2022-01-24,24,3,0,0.12
2022-01-26,24,2,0,0.08
2022-01-28,19,2,0,0.11
2022-01-30,19,2,0,0.11
2022-02-02,24,5,0,0.21
2022-02-04,27,4,0,0.15
2022-02-06,26,2,0,0.08
2022-02-08,19,3,2,0.16
2022-02-10,35,10,0,0.29
2022-02-12,29,10,0,0.34
2022-02-14,18,4,0,0.22
2022-02-16,27,2,0,0.07
2022-02-18,25,9,0,0.36
2022-02-20,25,8,4,0.32
2022-02-22,20,5,0,0.25
2022-02-26,17,5,0,0.29
2022-02-28,31,7,0,0.23
2022-03-02,23,3,0,0.13
2022-03-04,17,5,0,0.29
2022-03-06,18,1,0,0.06
2022-03-08,22,5,0,0.23
2022-03-10,31,5,0,0.16
2022-03-12,27,2,0,0.07
2022-03-14,35,9,0,0.26
2022-03-16,20,6,0,0.3
2022-03-18,24,2,0,0.08
2022-03-20,20,5,5,0.25
2022-03-22,18,1,0,0.06
2022-03-24,18,6,0,0.33
2022-03-26,22,4,0,0.18
2022-03-28,23,3,0,0.13
2022-03-30,20,4,0,0.2
2022-04-02,23,7,0,0.3
2022-04-04,48,2,0,0.04
2022-04-06,32,10,1,0.31
2022-04-08,45,8,0,0.18
2022-04-10,37,13,0,0.35
2022-04-12,40,10,0,0.25
2022-04-14,32,4,0,0.12
2022-04-16,29,9,0,0.31
2022-04-18,50,22,0,0.44
2022-04-20,31,6,0,0.19
2022-04-22,53,12,1,0.23
2022-04-24,37,12,0,0.32
2022-04-26,59,13,3,0.22
2022-04-28,39,14,0,0.36
2022-04-30,36,4,0,0.11
2022-05-02,34,10,0,0.29
2022-05-04,49,10,0,0.2
2022-05-06,38,13,0,0.34
2022-05-08,35,8,5,0.23
2022-05-10,31,5,0,0.16
2022-05-12,46,15,0,0.33
2022-05-14,33,7,0,0.21
2022-05-16,30,7,0,0.23
2022-05-18,58,19,0,0.33
2022-05-20,33,4,0,0.12
2022-05-22,40,14,0,0.35
2022-05-24,29,5,2,0.17
2022-05-26,37,14,0,0.38
2022-06-02,39,7,0,0.18
2022-06-04,33,13,2,0.39
2022-06-06,39,9,0,0.23
2022-06-08,36,4,0,0.11
2022-06-10,47,11,0,0.23
2022-06-12,43,13,3,0.3
2022-06-14,46,8,1,0.17
2022-06-16,42,7,0,0.17
2022-06-18,34,11,0,0.32
2022-06-20,28,7,0,0.25
2022-06-22,50,9,0,0.18
2022-06-24,43,12,0,0.28
2022-06-26,41,15,0,0.37
2022-06-28,43,5,5,0.12
2022-06-30,34,6,0,0.18
2022-07-02,36,3,0,0.08
2022-07-04,30,3,4,0.1
2022-07-06,41,8,0,0.2
2022-07-08,40,10,0,0.25
