date,total,filter,remove,ratio
2023-04-06,32,23,0,0.72
2023-04-12,27,21,0,0.78
2023-04-14,37,29,0,0.78
2023-04-16,25,17,0,0.68
2023-04-18,35,28,0,0.8
2023-04-20,29,19,0,0.66
2023-04-22,22,14,0,0.64
2023-04-24,24,16,0,0.67
2023-04-26,36,23,0,0.64
2023-04-30,24,17,0,0.71
2023-05-02,24,18,0,0.75
2023-05-04,24,18,0,0.75
2023-05-06,25,20,0,0.8
2023-05-08,34,25,0,0.74
2023-05-10,28,20,0,0.71
2023-05-12,30,20,0,0.67
2023-05-14,32,21,0,0.66
2023-05-16,22,17,0,0.77
2023-05-18,28,18,0,0.64
2023-05-20,37,26,0,0.7
2023-05-22,22,16,0,0.73
2023-05-24,26,17,0,0.65
2023-05-26,36,26,0,0.72
2023-05-28,24,16,0,0.67
2023-05-30,27,19,0,0.7
2023-06-01,26,19,0,0.73
2023-06-03,27,18,0,0.67
2023-06-05,21,16,0,0.76
2023-06-07,36,27,0,0.75
2023-06-09,29,18,0,0.62
2023-06-09,22,14,0,0.64
2023-06-11,26,19,0,0.73
2023-06-13,27,21,0,0.78
2023-06-15,27,20,0,0.74
2023-06-17,26,20,0,0.77
2023-06-17,24,15,0,0.62
2023-06-17,26,19,0,0.73
2023-06-19,23,17,0,0.74
2023-06-21,22,14,0,0.64
2023-06-23,27,21,0,0.78
2023-06-25,22,16,0,0.73
2023-06-27,32,22,0,0.69
2023-06-29,23,16,0,0.7
2023-07-01,31,23,0,0.74
2023-07-03,25,16,0,0.64
2023-07-05,36,23,0,0.64
2023-07-07,29,18,0,0.62
2023-07-09,27,20,0,0.74
2023-07-11,25,19,0,0.76
2023-07-13,28,19,0,0.68
2023-07-15,30,22,0,0.73
2023-07-17,28,18,0,0.64
2023-07-19,28,21,0,0.75
