date,total,filter,remove,ratio
2022-07-14,28,12,2,0.43
2022-07-16,35,12,1,0.34
2022-07-18,36,10,0,0.28
2022-07-20,36,9,6,0.25
2022-07-22,52,6,0,0.12
2022-07-24,59,29,0,0.49
2022-07-26,41,20,0,0.49
2022-07-28,31,12,0,0.39
2022-07-30,39,10,6,0.26
2022-08-02,43,9,0,0.21
2022-08-04,48,15,0,0.31
2022-08-06,36,15,1,0.42
2022-08-08,48,6,0,0.12
2022-08-10,31,9,0,0.29
2022-08-12,36,17,0,0.47
2022-08-14,38,17,0,0.45
2022-08-16,34,9,0,0.26
2022-08-18,59,13,0,0.22
2022-08-20,40,17,0,0.42
2022-08-22,36,9,0,0.25
2022-08-24,47,21,0,0.45
2022-08-26,45,16,1,0.36
2022-08-28,46,11,0,0.24
2022-08-30,45,12,0,0.27
2022-09-02,57,17,0,0.3
2022-09-04,38,10,0,0.26
2022-09-06,38,15,0,0.39
2022-09-08,40,10,0,0.25
2022-09-10,49,21,0,0.43
2022-09-12,31,11,0,0.35
2022-09-14,34,13,0,0.38
2022-09-16,35,17,0,0.49
2022-09-18,45,12,0,0.27
2022-09-20,41,12,0,0.29
2022-09-22,37,14,1,0.38
2022-09-24,35,4,0,0.11
2022-09-26,38,13,0,0.34
2022-09-28,33,7,0,0.21
2022-09-30,45,14,0,0.31
2022-10-02,45,20,0,0.44
2022-10-04,41,22,0,0.54
2022-10-06,50,13,0,0.26
2022-10-08,36,6,0,0.17
2022-10-10,33,15,0,0.45
2022-10-12,44,29,0,0.66
2022-10-14,31,14,0,0.45
2022-10-16,33,16,0,0.48
2022-10-18,29,19,0,0.66
2022-10-20,26,10,0,0.38
2022-10-22,31,18,0,0.58
2022-10-24,24,10,0,0.42
2022-10-26,28,15,0,0.54
2022-10-28,22,8,0,0.36
2022-10-30,25,12,0,0.48
2022-11-01,21,11,0,0.52
2022-11-03,19,12,0,0.63
2022-11-05,36,19,0,0.53
2022-11-07,34,20,0,0.59
2022-11-09,38,23,0,0.61
2022-11-11,21,14,0,0.67
2022-11-13,28,13,0,0.46
2022-11-15,25,15,0,0.6
2022-11-17,20,12,0,0.6
2022-11-19,20,12,0,0.6
2022-11-21,22,12,0,0.55
2022-11-23,20,10,0,0.5
2022-11-25,17,10,0,0.59
2022-11-27,27,18,0,0.67
2022-11-30,22,14,0,0.64
2022-12-02,21,11,0,0.52
2022-12-04,22,9,0,0.41
2022-12-06,24,13,0,0.54
2022-12-08,20,11,0,0.55
2022-12-10,24,12,0,0.5
2022-12-12,16,10,0,0.62
2022-12-14,19,8,0,0.42
2022-12-16,22,12,0,0.55
2022-12-18,18,11,0,0.61
2022-12-20,22,10,0,0.45
2022-12-22,22,14,0,0.64
2022-12-24,18,12,0,0.67
2022-12-26,25,16,0,0.64
2022-12-28,20,9,0,0.45
2022-12-30,26,11,0,0.42
2023-01-01,16,10,0,0.62
2023-01-03,26,11,0,0.42
2023-01-05,15,7,0,0.47
2023-01-07,25,11,0,0.44
2023-01-09,24,16,0,0.67
2023-01-13,28,17,0,0.61
2023-01-15,36,18,0,0.5
2023-01-17,24,15,0,0.62
2023-01-19,39,26,0,0.67
2023-01-21,35,16,0,0.46
2023-01-23,23,9,0,0.39
2023-01-26,30,19,0,0.63
2023-01-28,28,18,0,0.64
2023-02-01,30,20,0,0.67
2023-02-01,27,15,0,0.56
2023-02-01,31,18,0,0.58
2023-02-01,24,11,0,0.46
2023-02-03,33,15,0,0.45
2023-02-05,28,19,0,0.68
2023-02-07,23,10,0,0.43
2023-02-09,31,17,0,0.55
2023-02-11,36,19,0,0.53
2023-02-13,24,16,0,0.67
2023-02-15,34,19,0,0.56
2023-02-17,24,16,0,0.67
2023-02-19,30,16,0,0.53
2023-02-21,26,13,0,0.5
2023-02-23,38,25,0,0.66
2023-02-25,22,14,0,0.64
2023-02-27,30,18,0,0.6
2023-03-01,31,18,0,0.58
2023-03-03,33,14,0,0.42
2023-03-05,28,15,0,0.54
2023-03-07,34,18,0,0.53
2023-03-09,33,16,0,0.48
2023-03-11,27,17,0,0.63
2023-03-13,30,17,0,0.57
2023-03-16,34,21,0,0.62
2023-03-18,22,9,0,0.41
2023-03-20,34,14,0,0.41
2023-03-22,24,14,0,0.58
2023-03-24,36,23,0,0.64
2023-03-26,26,14,0,0.54
2023-04-02,24,14,0,0.58
2023-04-04,31,13,0,0.42
2023-04-06,32,16,0,0.5
2023-04-12,27,15,0,0.56
2023-04-14,37,21,0,0.57
2023-04-16,25,11,0,0.44
2023-04-18,35,19,0,0.54
2023-04-20,29,19,0,0.66
2023-04-22,22,11,0,0.5
2023-04-24,24,16,0,0.67
2023-04-26,36,15,0,0.42
2023-04-30,24,15,0,0.62
2023-05-02,24,13,0,0.54
2023-05-04,24,16,0,0.67
2023-05-06,25,12,0,0.48
2023-05-08,34,16,0,0.47
2023-05-10,28,18,0,0.64
2023-05-12,30,16,0,0.53
2023-05-14,32,17,0,0.53
2023-05-16,22,14,0,0.64
2023-05-18,28,17,0,0.61
2023-05-20,37,24,0,0.65
2023-05-22,22,11,0,0.5
2023-05-24,26,16,0,0.62
2023-05-26,36,17,0,0.47
2023-05-28,24,16,0,0.67
2023-05-30,27,18,0,0.67
2023-06-01,26,13,0,0.5
2023-06-03,27,16,0,0.59
2023-06-05,21,11,0,0.52
2023-06-07,36,19,0,0.53
2023-06-09,29,17,0,0.59
2023-06-09,22,10,0,0.45
2023-06-11,26,16,0,0.62
2023-06-13,27,18,0,0.67
2023-06-15,27,18,0,0.67
2023-06-17,26,16,0,0.62
2023-06-17,24,11,0,0.46
2023-06-17,26,13,0,0.5
2023-06-19,23,12,0,0.52
2023-06-21,22,12,0,0.55
2023-06-23,27,15,0,0.56
2023-06-25,22,13,0,0.59
2023-06-27,32,21,0,0.66
2023-06-29,23,10,0,0.43
2023-07-01,31,14,0,0.45
2023-07-03,25,11,0,0.44
2023-07-05,36,22,0,0.61
2023-07-07,29,16,0,0.55
2023-07-09,27,12,0,0.44
2023-07-11,25,16,0,0.64
2023-07-13,28,16,0,0.57
2023-07-15,30,16,0,0.53
2023-07-17,28,13,0,0.46
2023-07-19,28,14,0,0.5
