date,total,filter,remove,ratio
2021-12-26,23,14,0,0.61
2021-12-28,16,8,0,0.5
2021-12-30,19,9,2,0.47
2022-01-02,18,11,0,0.61
2022-01-08,21,14,2,0.67
2022-01-10,19,12,0,0.63
2022-01-12,21,12,0,0.57
2022-01-14,19,11,0,0.58
2022-01-16,19,9,0,0.47
2022-01-18,29,20,0,0.69
2022-01-20,22,10,0,0.45
2022-01-22,21,14,0,0.67
2022-01-24,21,13,3,0.62
2022-01-26,24,17,0,0.71
2022-01-28,19,13,0,0.68
2022-01-30,19,9,0,0.47
2022-02-02,24,12,0,0.5
2022-02-04,27,20,0,0.74
2022-02-06,23,11,3,0.48
2022-02-08,21,8,0,0.38
2022-02-10,35,18,0,0.51
2022-02-12,26,17,3,0.65
2022-02-14,18,7,0,0.39
2022-02-16,27,20,0,0.74
2022-02-18,25,12,0,0.48
2022-02-20,29,19,0,0.66
2022-02-22,20,14,0,0.7
2022-02-26,17,9,0,0.53
2022-02-28,31,16,0,0.52
2022-03-02,23,16,0,0.7
2022-03-04,17,8,0,0.47
2022-03-06,17,10,1,0.59
2022-03-08,22,15,0,0.68
2022-03-10,30,19,1,0.63
2022-03-12,27,20,0,0.74
2022-03-14,35,18,0,0.51
2022-03-16,18,10,2,0.56
2022-03-18,24,18,0,0.75
2022-03-20,25,13,0,0.52
2022-03-22,18,12,0,0.67
2022-03-24,18,13,0,0.72
2022-03-26,21,14,1,0.67
2022-03-28,23,16,0,0.7
2022-03-30,18,8,2,0.44
2022-04-02,23,13,0,0.57
2022-04-04,48,24,0,0.5
2022-04-06,33,13,0,0.39
2022-04-08,44,29,1,0.66
2022-04-10,37,23,0,0.62
2022-04-12,40,32,0,0.8
2022-04-14,32,18,0,0.56
2022-04-16,29,18,0,0.62
2022-04-18,50,37,0,0.74
2022-04-20,31,23,0,0.74
2022-04-22,54,30,0,0.56
2022-04-24,37,21,0,0.57
2022-04-26,62,23,0,0.37
2022-04-28,39,26,0,0.67
2022-04-30,36,27,0,0.75
2022-05-02,34,25,0,0.74
2022-05-04,49,28,0,0.57
2022-05-06,38,18,0,0.47
2022-05-08,40,30,0,0.75
2022-05-10,31,12,0,0.39
2022-05-12,46,33,0,0.72
2022-05-14,33,13,0,0.39
2022-05-16,30,17,0,0.57
2022-05-18,58,41,0,0.71
2022-05-20,33,17,0,0.52
2022-05-22,36,23,4,0.64
2022-05-24,31,20,0,0.65
2022-05-26,37,26,0,0.7
2022-06-02,39,26,0,0.67
2022-06-04,35,25,0,0.71
2022-06-06,39,29,0,0.74
2022-06-08,36,23,0,0.64
2022-06-10,46,24,1,0.52
2022-06-12,43,22,3,0.51
2022-06-14,47,24,0,0.51
2022-06-16,40,20,2,0.5
2022-06-18,34,24,0,0.71
2022-06-20,28,17,0,0.61
2022-06-22,50,33,0,0.66
2022-06-24,43,29,0,0.67
2022-06-26,41,29,0,0.71
2022-06-28,48,29,0,0.6
2022-06-30,34,16,0,0.47
2022-07-02,36,27,0,0.75
2022-07-04,31,25,3,0.81
2022-07-06,41,29,0,0.71
2022-07-08,40,26,0,0.65
2022-07-10,36,19,0,0.53
2022-07-12,33,21,0,0.64
2022-07-14,30,16,0,0.53
2022-07-16,36,17,0,0.47
2022-07-18,36,25,0,0.69
2022-07-20,42,33,0,0.79
2022-07-22,52,36,0,0.69
2022-07-24,58,27,1,0.47
2022-07-26,41,30,0,0.73
2022-07-28,31,16,0,0.52
2022-07-30,45,17,0,0.38
2022-08-02,43,31,0,0.72
2022-08-04,48,20,0,0.42
2022-08-06,37,21,0,0.57
2022-08-08,48,38,0,0.79
2022-08-10,31,21,0,0.68
2022-08-12,36,23,0,0.64
2022-08-14,36,19,2,0.53
2022-08-16,34,22,0,0.65
2022-08-18,59,26,0,0.44
2022-08-20,40,26,0,0.65
2022-08-22,36,27,0,0.75
2022-08-24,47,34,0,0.72
2022-08-26,46,26,0,0.57
2022-08-28,46,25,0,0.54
2022-08-30,45,26,0,0.58
2022-09-02,57,41,0,0.72
2022-09-04,38,26,0,0.68
2022-09-06,38,23,0,0.61
2022-09-08,40,18,0,0.45
2022-09-10,49,28,0,0.57
2022-09-12,31,21,0,0.68
2022-09-14,34,18,0,0.53
2022-09-16,34,15,1,0.44
2022-09-18,45,23,0,0.51
2022-09-20,41,24,0,0.59
2022-09-22,38,17,0,0.45
2022-09-24,35,20,0,0.57
2022-09-26,35,16,3,0.46
2022-09-28,31,16,2,0.52
2022-09-30,45,24,0,0.53
2022-10-02,42,26,3,0.62
2022-10-04,39,18,2,0.46
2022-10-06,50,28,0,0.56
2022-10-08,36,25,0,0.69
2022-10-10,33,19,0,0.58
2022-10-12,44,33,0,0.75
2022-10-14,31,19,0,0.61
2022-10-16,33,25,0,0.76
2022-10-18,29,19,0,0.66
2022-10-20,26,20,0,0.77
2022-10-22,31,19,0,0.61
