date,total,filter,remove,ratio
2021-12-26,23,14,0,0.61
2021-12-28,16,12,0,0.75
2021-12-30,21,12,0,0.57
2022-01-02,18,14,0,0.78
2022-01-08,23,19,0,0.83
2022-01-10,19,13,0,0.68
2022-01-12,21,16,0,0.76
2022-01-14,19,17,0,0.89
2022-01-16,19,16,0,0.84
2022-01-18,24,20,5,0.83
2022-01-20,22,14,0,0.64
2022-01-22,21,19,0,0.9
2022-01-24,24,18,0,0.75
2022-01-26,24,17,0,0.71
2022-01-28,19,11,0,0.58
2022-01-30,19,17,0,0.89
2022-02-02,20,15,4,0.75
2022-02-04,27,21,0,0.78
2022-02-06,26,23,0,0.88
2022-02-08,20,17,1,0.85
2022-02-10,35,25,0,0.71
2022-02-12,29,17,0,0.59
2022-02-14,18,9,0,0.5
2022-02-16,27,21,0,0.78
2022-02-18,25,23,0,0.92
2022-02-20,25,18,4,0.72
2022-02-22,20,16,0,0.8
2022-02-26,13,10,4,0.77
2022-02-28,31,24,0,0.77
2022-03-02,22,17,1,0.77
2022-03-04,17,13,0,0.76
2022-03-06,18,12,0,0.67
2022-03-08,22,17,0,0.77
2022-03-10,31,22,0,0.71
2022-03-12,27,25,0,0.93
2022-03-14,35,23,0,0.66
2022-03-16,20,11,0,0.55
2022-03-18,24,21,0,0.88
2022-03-20,25,21,0,0.84
2022-03-22,18,8,0,0.44
2022-03-24,16,10,2,0.62
2022-03-26,22,13,0,0.59
2022-03-28,23,15,0,0.65
2022-03-30,20,18,0,0.9
2022-04-02,22,15,1,0.68
2022-04-04,48,29,0,0.6
2022-04-06,33,15,0,0.45
2022-04-08,45,41,0,0.91
2022-04-10,37,28,0,0.76
2022-04-12,40,37,0,0.92
2022-04-14,32,27,0,0.84
2022-04-16,29,21,0,0.72
2022-04-18,50,27,0,0.54
2022-04-20,31,21,0,0.68
2022-04-22,54,35,0,0.65
2022-04-24,37,28,0,0.76
2022-04-26,62,43,0,0.69
2022-04-28,36,21,3,0.58
2022-04-30,36,28,0,0.78
2022-05-02,34,25,0,0.74
2022-05-04,49,37,0,0.76
2022-05-06,38,25,0,0.66
2022-05-08,40,29,0,0.72
2022-05-10,31,15,0,0.48
2022-05-12,46,42,0,0.91
2022-05-14,33,27,0,0.82
2022-05-16,30,25,0,0.83
2022-05-18,58,25,0,0.43
2022-05-20,33,27,0,0.82
2022-05-22,40,25,0,0.62
2022-05-24,30,20,1,0.67
2022-05-26,37,33,0,0.89
2022-06-02,39,26,0,0.67
2022-06-04,35,31,0,0.89
2022-06-06,39,25,0,0.64
2022-06-08,36,25,0,0.69
2022-06-10,47,30,0,0.64
2022-06-12,46,25,0,0.54
2022-06-14,47,28,0,0.6
2022-06-16,42,36,0,0.86
2022-06-18,34,31,0,0.91
2022-06-20,27,18,1,0.67
2022-06-22,50,37,0,0.74
2022-06-24,43,31,0,0.72
2022-06-26,41,30,0,0.73
2022-06-28,48,21,0,0.44
2022-06-30,34,29,0,0.85
2022-07-02,36,30,0,0.83
2022-07-04,34,18,0,0.53
2022-07-06,41,34,0,0.83
2022-07-08,40,36,0,0.9
2022-07-10,36,30,0,0.83
2022-07-12,33,25,0,0.76
2022-07-14,28,26,2,0.93
2022-07-16,36,17,0,0.47
2022-07-18,36,23,0,0.64
2022-07-20,40,35,2,0.88
2022-07-22,47,34,5,0.72
2022-07-24,59,43,0,0.73
2022-07-26,41,24,0,0.59
2022-07-28,31,24,0,0.77
2022-07-30,45,28,0,0.62
2022-08-02,43,33,0,0.77
2022-08-04,48,34,0,0.71
