date,total,filter,remove,ratio
2022-12-02,21,15,0,0.71
2022-12-04,22,17,0,0.77
2022-12-06,24,19,0,0.79
2022-12-08,20,15,0,0.75
2022-12-10,24,21,0,0.88
2022-12-12,16,13,0,0.81
2022-12-14,19,16,0,0.84
2022-12-16,22,18,0,0.82
2022-12-18,18,14,0,0.78
2022-12-20,22,19,0,0.86
2022-12-22,22,19,0,0.86
2022-12-24,18,12,0,0.67
2022-12-26,25,17,0,0.68
2022-12-28,20,15,0,0.75
2022-12-30,26,19,0,0.73
2023-01-01,16,12,0,0.75
2023-01-03,26,19,0,0.73
2023-01-05,15,12,0,0.8
2023-01-07,25,17,0,0.68
2023-01-09,24,19,0,0.79
2023-01-13,28,23,0,0.82
2023-01-15,36,26,0,0.72
2023-01-17,24,20,0,0.83
2023-01-19,39,33,0,0.85
2023-01-21,35,24,0,0.69
2023-01-23,23,19,0,0.83
2023-01-26,30,21,0,0.7
2023-01-28,28,21,0,0.75
2023-02-01,30,21,0,0.7
2023-02-01,27,20,0,0.74
2023-02-01,24,17,0,0.71
2023-02-03,33,25,0,0.76
2023-02-05,28,22,0,0.79
2023-02-07,23,20,0,0.87
2023-02-09,31,27,0,0.87
2023-02-11,36,28,0,0.78
2023-02-13,24,18,0,0.75
2023-02-15,34,28,0,0.82
2023-02-17,24,21,0,0.88
2023-02-19,30,24,0,0.8
2023-02-21,26,18,0,0.69
2023-02-23,38,31,0,0.82
2023-02-25,22,19,0,0.86
2023-02-27,30,25,0,0.83
2023-03-01,31,25,0,0.81
2023-03-03,33,24,0,0.73
2023-03-05,28,20,0,0.71
2023-03-07,34,25,0,0.74
2023-03-09,33,23,0,0.7
2023-03-11,27,22,0,0.81
2023-03-13,30,26,0,0.87
2023-03-16,34,26,0,0.76
2023-03-18,22,18,0,0.82
2023-03-20,34,27,0,0.79
2023-03-22,24,17,0,0.71
2023-03-24,36,28,0,0.78
2023-03-26,26,22,0,0.85
2023-04-02,24,16,0,0.67
2023-04-04,31,26,0,0.84
2023-04-06,32,23,0,0.72
2023-04-12,27,23,0,0.85
2023-04-14,37,28,0,0.76
2023-04-16,25,19,0,0.76
2023-04-18,35,31,0,0.89
2023-04-20,29,21,0,0.72
2023-04-22,22,17,0,0.77
2023-04-24,24,18,0,0.75
2023-04-26,36,30,0,0.83
2023-04-30,24,18,0,0.75
2023-05-02,24,17,0,0.71
2023-05-04,24,19,0,0.79
2023-05-06,25,20,0,0.8
2023-05-08,34,26,0,0.76
2023-05-10,28,23,0,0.82
2023-05-12,30,24,0,0.8
2023-05-14,32,23,0,0.72
2023-05-16,22,16,0,0.73
2023-05-18,28,25,0,0.89
2023-05-20,37,32,0,0.86
2023-05-22,22,18,0,0.82
2023-05-24,26,18,0,0.69
2023-05-26,36,29,0,0.81
2023-05-28,24,21,0,0.88
2023-05-30,27,22,0,0.81
2023-06-01,26,21,0,0.81
2023-06-03,27,21,0,0.78
2023-06-05,21,15,0,0.71
2023-06-07,36,32,0,0.89
2023-06-09,29,25,0,0.86
2023-06-09,22,17,0,0.77
2023-06-11,26,22,0,0.85
2023-06-13,27,23,0,0.85
2023-06-15,27,23,0,0.85
2023-06-17,26,22,0,0.85
2023-06-17,24,18,0,0.75
2023-06-17,26,22,0,0.85
2023-06-19,23,18,0,0.78
2023-06-21,22,19,0,0.86
2023-06-23,27,24,0,0.89
2023-06-25,22,19,0,0.86
2023-06-27,32,24,0,0.75
2023-06-29,23,20,0,0.87
2023-07-01,31,24,0,0.77
2023-07-03,25,19,0,0.76
2023-07-05,36,30,0,0.83
2023-07-07,29,25,0,0.86
2023-07-09,27,21,0,0.78
2023-07-11,25,22,0,0.88
2023-07-13,28,22,0,0.79
2023-07-15,30,26,0,0.87
2023-07-17,28,22,0,0.79
2023-07-19,28,21,0,0.75
