date,total,filter,remove,ratio
2023-03-11,27,22,0,0.81
2023-03-13,30,29,0,0.97
2023-03-16,34,33,0,0.97
2023-03-18,22,19,0,0.86
2023-03-20,34,29,0,0.85
2023-03-22,24,22,0,0.92
2023-03-24,36,35,0,0.97
2023-03-26,26,24,0,0.92
2023-04-02,24,21,0,0.88
2023-04-04,31,27,0,0.87
2023-04-06,32,27,0,0.84
2023-04-12,27,25,0,0.93
2023-04-14,37,35,0,0.95
2023-04-16,25,21,0,0.84
2023-04-18,35,31,0,0.89
2023-04-20,29,27,0,0.93
2023-04-22,22,21,0,0.95
2023-04-24,24,21,0,0.88
2023-04-26,36,33,0,0.92
2023-04-30,24,23,0,0.96
2023-05-02,24,23,0,0.96
2023-05-04,24,21,0,0.88
2023-05-06,25,21,0,0.84
2023-05-08,34,32,0,0.94
2023-05-10,28,27,0,0.96
2023-05-12,30,29,0,0.97
2023-05-14,32,31,0,0.97
2023-05-16,22,20,0,0.91
2023-05-18,28,27,0,0.96
2023-05-20,37,32,0,0.86
2023-05-22,22,19,0,0.86
2023-05-24,26,23,0,0.88
2023-05-26,36,34,0,0.94
2023-05-28,24,22,0,0.92
2023-05-30,27,26,0,0.96
2023-06-01,26,22,0,0.85
2023-06-03,27,26,0,0.96
2023-06-05,21,18,0,0.86
2023-06-07,36,35,0,0.97
2023-06-09,29,24,0,0.83
2023-06-09,22,20,0,0.91
2023-06-11,26,24,0,0.92
2023-06-13,27,24,0,0.89
2023-06-15,27,25,0,0.93
2023-06-17,26,23,0,0.88
2023-06-17,24,22,0,0.92
2023-06-17,26,24,0,0.92
2023-06-19,23,20,0,0.87
2023-06-21,22,19,0,0.86
2023-06-23,27,26,0,0.96
2023-06-25,22,21,0,0.95
2023-06-27,32,30,0,0.94
2023-06-29,23,20,0,0.87
2023-07-01,31,28,0,0.9
2023-07-03,25,23,0,0.92
2023-07-05,36,32,0,0.89
2023-07-07,29,26,0,0.9
2023-07-09,27,25,0,0.93
2023-07-11,25,23,0,0.92
2023-07-13,28,24,0,0.86
2023-07-15,30,29,0,0.97
2023-07-17,28,25,0,0.89
2023-07-19,28,27,0,0.96
