date,total,filter,remove,ratio
2021-12-26,23,17,0,0.74
2021-12-28,16,11,0,0.69
2021-12-30,19,14,2,0.74
2022-01-02,18,12,0,0.67
2022-01-08,23,14,0,0.61
2022-01-10,19,11,0,0.58
2022-01-12,21,15,0,0.71
2022-01-14,19,13,0,0.68
2022-01-16,19,9,0,0.47
2022-01-18,28,13,1,0.46
2022-01-20,22,15,0,0.68
2022-01-22,21,10,0,0.48
2022-01-24,24,17,0,0.71
2022-01-26,24,14,0,0.58
2022-01-28,19,14,0,0.74
2022-01-30,19,11,0,0.58
2022-02-02,24,13,0,0.54
2022-02-04,27,20,0,0.74
2022-02-06,24,20,2,0.83
2022-02-08,21,12,0,0.57
2022-02-10,35,21,0,0.6
2022-02-12,29,15,0,0.52
2022-02-14,17,7,1,0.41
2022-02-16,26,12,1,0.46
2022-02-18,25,10,0,0.4
2022-02-20,29,18,0,0.62
2022-02-22,15,6,5,0.4
2022-02-26,17,13,0,0.76
2022-02-28,31,18,0,0.58
2022-03-02,23,10,0,0.43
2022-03-04,17,8,0,0.47
2022-03-06,18,10,0,0.56
2022-03-08,22,15,0,0.68
2022-03-10,31,17,0,0.55
2022-03-12,27,18,0,0.67
2022-03-14,35,20,0,0.57
2022-03-16,20,9,0,0.45
2022-03-18,24,16,0,0.67
2022-03-20,25,19,0,0.76
2022-03-22,18,14,0,0.78
2022-03-24,18,13,0,0.72
2022-03-26,22,10,0,0.45
2022-03-28,23,10,0,0.43
2022-03-30,20,10,0,0.5
2022-04-02,21,9,2,0.43
2022-04-04,48,32,0,0.67
2022-04-06,33,20,0,0.61
2022-04-08,39,27,6,0.69
2022-04-10,37,17,0,0.46
2022-04-12,40,25,0,0.62
2022-04-14,32,23,0,0.72
2022-04-16,29,11,0,0.38
2022-04-18,50,24,0,0.48
2022-04-20,31,13,0,0.42
2022-04-22,53,34,1,0.64
2022-04-24,37,20,0,0.54
2022-04-26,62,34,0,0.55
2022-04-28,39,22,0,0.56
2022-04-30,36,28,0,0.78
