date,total,filter,remove,ratio
2021-12-26,23,15,0,0.65
2021-12-28,15,7,1,0.47
2021-12-30,21,10,0,0.48
2022-01-02,18,9,0,0.5
2022-01-08,23,13,0,0.57
2022-01-10,18,11,1,0.61
2022-01-12,21,15,0,0.71
2022-01-14,19,10,0,0.53
2022-01-16,19,14,0,0.74
2022-01-18,29,15,0,0.52
2022-01-20,16,11,6,0.69
2022-01-22,20,11,1,0.55
2022-01-24,24,12,0,0.5
2022-01-26,21,12,3,0.57
2022-01-28,19,9,0,0.47
2022-01-30,15,8,4,0.53
2022-02-02,24,10,0,0.42
2022-02-04,27,14,0,0.52
2022-02-06,22,15,4,0.68
2022-02-08,21,12,0,0.57
2022-02-10,35,23,0,0.66
2022-02-12,28,19,1,0.68
2022-02-14,17,11,1,0.65
2022-02-16,27,12,0,0.44
2022-02-18,25,11,0,0.44
2022-02-20,29,19,0,0.66
2022-02-22,20,11,0,0.55
2022-02-26,17,7,0,0.41
2022-02-28,31,17,0,0.55
2022-03-02,23,16,0,0.7
2022-03-04,17,7,0,0.41
2022-03-06,18,9,0,0.5
2022-03-08,19,7,3,0.37
2022-03-10,31,15,0,0.48
2022-03-12,27,11,0,0.41
2022-03-14,34,23,1,0.68
2022-03-16,20,13,0,0.65
2022-03-18,24,16,0,0.67
2022-03-20,25,13,0,0.52
2022-03-22,18,10,0,0.56
2022-03-24,18,13,0,0.72
2022-03-26,22,11,0,0.5
2022-03-28,23,10,0,0.43
2022-03-30,20,14,0,0.7
2022-04-02,23,14,0,0.61
2022-04-04,48,39,0,0.81
2022-04-06,33,14,0,0.42
2022-04-08,45,19,0,0.42
2022-04-10,36,22,1,0.61
2022-04-12,39,16,1,0.41
2022-04-14,32,21,0,0.66
2022-04-16,29,12,0,0.41
2022-04-18,50,29,0,0.58
2022-04-20,31,14,0,0.45
2022-04-22,54,35,0,0.65
2022-04-24,37,18,0,0.49
2022-04-26,62,38,0,0.61
2022-04-28,39,22,0,0.56
2022-04-30,36,13,0,0.36
2022-05-02,34,25,0,0.74
2022-05-04,49,26,0,0.53
2022-05-06,38,18,0,0.47
2022-05-08,40,16,0,0.4
2022-05-10,31,16,0,0.52
2022-05-12,46,16,0,0.35
2022-05-14,33,15,0,0.45
2022-05-16,30,22,0,0.73
2022-05-18,58,37,0,0.64
2022-05-20,33,23,0,0.7
2022-05-22,40,21,0,0.52
2022-05-24,31,21,0,0.68
2022-05-26,37,28,0,0.76
2022-06-02,35,22,4,0.63
2022-06-04,35,17,0,0.49
2022-06-06,39,15,0,0.38
2022-06-08,36,15,0,0.42
2022-06-10,47,18,0,0.38
2022-06-12,46,27,0,0.59
2022-06-14,47,33,0,0.7
2022-06-16,42,17,0,0.4
2022-06-18,34,24,0,0.71
2022-06-20,28,11,0,0.39
2022-06-22,50,35,0,0.7
2022-06-24,43,30,0,0.7
2022-06-26,41,21,0,0.51
2022-06-28,48,30,0,0.62
2022-06-30,34,14,0,0.41
2022-07-02,36,27,0,0.75
2022-07-04,34,21,0,0.62
2022-07-06,41,19,0,0.46
2022-07-08,40,18,0,0.45
2022-07-10,35,19,1,0.54
2022-07-12,33,13,0,0.39
2022-07-14,30,19,0,0.63
2022-07-16,36,14,0,0.39
2022-07-18,36,18,0,0.5
2022-07-20,42,27,0,0.64
2022-07-22,52,29,0,0.56
2022-07-24,59,32,0,0.54
2022-07-26,41,27,0,0.66
2022-07-28,31,20,0,0.65
2022-07-30,45,30,0,0.67
2022-08-02,39,17,4,0.44
2022-08-04,48,32,0,0.67
2022-08-06,37,26,0,0.7
2022-08-08,46,23,2,0.5
2022-08-10,31,13,0,0.42
2022-08-12,35,23,1,0.66
2022-08-14,38,24,0,0.63
2022-08-16,33,13,1,0.39
2022-08-18,59,32,0,0.54
2022-08-20,40,27,0,0.68
2022-08-22,36,22,0,0.61
2022-08-24,43,32,4,0.74
2022-08-26,46,24,0,0.52
2022-08-28,45,22,1,0.49
2022-08-30,45,28,0,0.62
2022-09-02,57,38,0,0.67
2022-09-04,38,26,0,0.68
2022-09-06,38,15,0,0.39
2022-09-08,40,25,0,0.62
2022-09-10,49,28,0,0.57
2022-09-12,31,17,0,0.55
2022-09-14,34,15,0,0.44
2022-09-16,35,23,0,0.66
2022-09-18,45,19,0,0.42
2022-09-20,38,26,3,0.68
2022-09-22,38,23,0,0.61
2022-09-24,35,18,0,0.51
2022-09-26,33,13,5,0.39
2022-09-28,33,16,0,0.48
2022-09-30,45,23,0,0.51
2022-10-02,41,26,4,0.63
2022-10-04,41,29,0,0.71
2022-10-06,50,35,0,0.7
2022-10-08,36,24,0,0.67
2022-10-10,33,15,0,0.45
2022-10-12,44,32,0,0.73
2022-10-14,31,19,0,0.61
2022-10-16,33,23,0,0.7
2022-10-18,29,16,0,0.55
2022-10-20,26,15,0,0.58
2022-10-22,31,21,0,0.68
2022-10-24,24,17,0,0.71
2022-10-26,28,20,0,0.71
2022-10-28,22,14,0,0.64
2022-10-30,25,18,0,0.72
2022-11-01,21,13,0,0.62
2022-11-03,19,12,0,0.63
2022-11-05,36,26,0,0.72
2022-11-07,34,21,0,0.62
2022-11-09,38,26,0,0.68
2022-11-11,21,13,0,0.62
2022-11-13,28,19,0,0.68
2022-11-15,25,15,0,0.6
2022-11-17,20,12,0,0.6
2022-11-19,20,12,0,0.6
2022-11-21,22,15,0,0.68
2022-11-23,20,15,0,0.75
2022-11-25,17,11,0,0.65
2022-11-27,27,16,0,0.59
2022-11-30,22,17,0,0.77
2022-12-02,21,14,0,0.67
2022-12-04,22,14,0,0.64
2022-12-06,24,18,0,0.75
2022-12-08,20,14,0,0.7
2022-12-10,24,14,0,0.58
2022-12-12,16,12,0,0.75
2022-12-14,19,12,0,0.63
2022-12-16,22,16,0,0.73
2022-12-18,18,13,0,0.72
2022-12-20,22,16,0,0.73
2022-12-22,22,13,0,0.59
2022-12-24,18,11,0,0.61
2022-12-26,25,18,0,0.72
2022-12-28,20,15,0,0.75
2022-12-30,26,19,0,0.73
2023-01-01,16,9,0,0.56
2023-01-03,26,19,0,0.73
2023-01-05,15,12,0,0.8
2023-01-07,25,18,0,0.72
2023-01-09,24,16,0,0.67
2023-01-13,28,22,0,0.79
2023-01-15,36,21,0,0.58
2023-01-17,24,18,0,0.75
2023-01-19,39,26,0,0.67
2023-01-21,35,20,0,0.57
2023-01-23,23,14,0,0.61
2023-01-26,30,18,0,0.6
2023-01-28,28,18,0,0.64
2023-02-01,30,18,0,0.6
2023-02-01,27,16,0,0.59
2023-02-01,25,19,0,0.76
2023-02-01,31,19,0,0.61
2023-02-01,24,16,0,0.67
2023-02-03,33,26,0,0.79
2023-02-05,28,19,0,0.68
2023-02-07,23,17,0,0.74
2023-02-09,31,20,0,0.65
2023-02-11,36,22,0,0.61
2023-02-13,24,19,0,0.79
2023-02-15,34,24,0,0.71
2023-02-17,24,15,0,0.62
2023-02-19,30,23,0,0.77
2023-02-21,26,17,0,0.65
2023-02-23,38,26,0,0.68
2023-02-25,22,16,0,0.73
2023-02-27,30,18,0,0.6
2023-03-01,31,24,0,0.77
2023-03-03,33,22,0,0.67
2023-03-05,28,19,0,0.68
2023-03-07,34,24,0,0.71
2023-03-09,33,25,0,0.76
2023-03-11,27,18,0,0.67
2023-03-13,30,19,0,0.63
2023-03-16,34,21,0,0.62
2023-03-18,22,14,0,0.64
2023-03-20,34,20,0,0.59
2023-03-22,24,19,0,0.79
2023-03-24,36,21,0,0.58
2023-03-26,26,19,0,0.73
2023-04-02,24,15,0,0.62
2023-04-04,31,24,0,0.77
2023-04-06,32,24,0,0.75
2023-04-12,27,18,0,0.67
2023-04-14,37,24,0,0.65
2023-04-16,25,17,0,0.68
2023-04-18,35,24,0,0.69
2023-04-20,29,22,0,0.76
2023-04-22,22,13,0,0.59
2023-04-24,24,15,0,0.62
2023-04-26,36,26,0,0.72
2023-04-30,24,19,0,0.79
2023-05-02,24,16,0,0.67
2023-05-04,24,15,0,0.62
2023-05-06,25,16,0,0.64
2023-05-08,34,26,0,0.76
2023-05-10,28,18,0,0.64
2023-05-12,30,22,0,0.73
2023-05-14,32,23,0,0.72
2023-05-16,22,17,0,0.77
2023-05-18,28,20,0,0.71
2023-05-20,37,23,0,0.62
2023-05-22,22,15,0,0.68
2023-05-24,26,20,0,0.77
2023-05-26,36,28,0,0.78
2023-05-28,24,15,0,0.62
2023-05-30,27,20,0,0.74
2023-06-01,26,20,0,0.77
2023-06-03,27,18,0,0.67
2023-06-05,21,12,0,0.57
2023-06-07,36,27,0,0.75
2023-06-09,29,23,0,0.79
2023-06-09,22,15,0,0.68
2023-06-11,26,20,0,0.77
2023-06-13,27,18,0,0.67
2023-06-15,27,20,0,0.74
2023-06-17,26,19,0,0.73
2023-06-17,24,19,0,0.79
2023-06-17,26,18,0,0.69
2023-06-19,23,14,0,0.61
2023-06-21,22,17,0,0.77
2023-06-23,27,18,0,0.67
2023-06-25,22,14,0,0.64
2023-06-27,32,20,0,0.62
2023-06-29,23,17,0,0.74
2023-07-01,31,22,0,0.71
2023-07-03,25,17,0,0.68
2023-07-05,36,26,0,0.72
2023-07-07,29,22,0,0.76
2023-07-09,27,17,0,0.63
2023-07-11,25,18,0,0.72
2023-07-13,28,22,0,0.79
