date,total,filter,remove,ratio
2022-08-06,37,26,0,0.7
2022-08-08,48,29,0,0.6
2022-08-10,31,22,0,0.71
2022-08-12,36,26,0,0.72
2022-08-14,38,30,0,0.79
2022-08-16,34,15,0,0.44
2022-08-18,59,34,0,0.58
2022-08-20,37,20,3,0.54
2022-08-22,36,22,0,0.61
2022-08-24,47,35,0,0.74
2022-08-26,46,30,0,0.65
2022-08-28,46,37,0,0.8
2022-08-30,45,29,0,0.64
2022-09-02,57,42,0,0.74
2022-09-04,38,27,0,0.71
2022-09-06,38,14,0,0.37
2022-09-08,40,32,0,0.8
2022-09-10,47,34,2,0.72
2022-09-12,31,20,0,0.65
2022-09-14,33,27,1,0.82
2022-09-16,35,20,0,0.57
2022-09-18,45,23,0,0.51
2022-09-20,41,23,0,0.56
2022-09-22,35,25,3,0.71
2022-09-24,35,23,0,0.66
2022-09-26,37,31,1,0.84
2022-09-28,33,16,0,0.48
2022-09-30,45,28,0,0.62
2022-10-02,45,34,0,0.76
2022-10-04,41,20,0,0.49
2022-10-06,50,34,0,0.68
2022-10-08,36,23,0,0.64
2022-10-10,33,21,0,0.64
2022-10-12,44,32,0,0.73
2022-10-14,31,25,0,0.81
2022-10-16,33,21,0,0.64
2022-10-18,29,22,0,0.76
2022-10-20,26,17,0,0.65
2022-10-22,31,24,0,0.77
2022-10-24,24,18,0,0.75
2022-10-26,28,23,0,0.82
2022-10-28,22,17,0,0.77
2022-10-30,25,22,0,0.88
2022-11-01,21,16,0,0.76
2022-11-03,19,12,0,0.63
2022-11-05,36,28,0,0.78
2022-11-07,34,23,0,0.68
2022-11-09,38,32,0,0.84
2022-11-11,21,13,0,0.62
2022-11-13,28,22,0,0.79
2022-11-15,25,18,0,0.72
2022-11-17,20,14,0,0.7
2022-11-19,20,14,0,0.7
2022-11-21,22,17,0,0.77
2022-11-23,20,17,0,0.85
2022-11-25,17,15,0,0.88
2022-11-27,27,23,0,0.85
2022-11-30,22,18,0,0.82
2022-12-02,21,16,0,0.76
2022-12-04,22,14,0,0.64
2022-12-06,24,17,0,0.71
2022-12-08,20,15,0,0.75
2022-12-10,24,19,0,0.79
2022-12-12,16,14,0,0.88
2022-12-14,19,15,0,0.79
2022-12-16,22,15,0,0.68
2022-12-18,18,12,0,0.67
2022-12-20,22,19,0,0.86
2022-12-22,22,14,0,0.64
2022-12-24,18,12,0,0.67
2022-12-26,25,20,0,0.8
2022-12-28,20,16,0,0.8
2022-12-30,26,20,0,0.77
2023-01-01,16,11,0,0.69
2023-01-03,26,19,0,0.73
2023-01-05,15,12,0,0.8
2023-01-07,25,19,0,0.76
2023-01-09,24,21,0,0.88
2023-01-13,28,19,0,0.68
2023-01-15,36,28,0,0.78
2023-01-17,24,20,0,0.83
2023-01-19,39,30,0,0.77
2023-01-21,35,31,0,0.89
2023-01-23,23,17,0,0.74
2023-01-26,30,22,0,0.73
2023-01-28,28,19,0,0.68
2023-02-01,30,26,0,0.87
2023-02-01,27,19,0,0.7
2023-02-01,25,21,0,0.84
2023-02-01,31,24,0,0.77
2023-02-01,24,19,0,0.79
2023-02-03,33,23,0,0.7
2023-02-05,28,19,0,0.68
2023-02-07,23,16,0,0.7
2023-02-09,31,24,0,0.77
2023-02-11,36,30,0,0.83
2023-02-13,24,16,0,0.67
2023-02-15,34,27,0,0.79
2023-02-17,24,17,0,0.71
2023-02-19,30,25,0,0.83
2023-02-21,26,22,0,0.85
2023-02-23,38,30,0,0.79
2023-02-25,22,17,0,0.77
2023-02-27,30,22,0,0.73
2023-03-01,31,23,0,0.74
2023-03-03,33,28,0,0.85
2023-03-05,28,20,0,0.71
2023-03-07,34,24,0,0.71
2023-03-09,33,28,0,0.85
2023-03-11,27,22,0,0.81
2023-03-13,30,24,0,0.8
2023-03-16,34,28,0,0.82
2023-03-18,22,15,0,0.68
2023-03-20,34,25,0,0.74
2023-03-22,24,20,0,0.83
2023-03-24,36,29,0,0.81
2023-03-26,26,23,0,0.88
2023-04-02,24,18,0,0.75
2023-04-04,31,21,0,0.68
2023-04-06,32,28,0,0.88
2023-04-12,27,19,0,0.7
2023-04-14,37,30,0,0.81
2023-04-16,25,20,0,0.8
2023-04-18,35,25,0,0.71
2023-04-20,29,21,0,0.72
2023-04-22,22,17,0,0.77
2023-04-24,24,16,0,0.67
2023-04-26,36,27,0,0.75
2023-04-30,24,18,0,0.75
2023-05-02,24,18,0,0.75
2023-05-04,24,19,0,0.79
2023-05-06,25,20,0,0.8
2023-05-08,34,25,0,0.74
2023-05-10,28,22,0,0.79
2023-05-12,30,23,0,0.77
2023-05-14,32,27,0,0.84
2023-05-16,22,16,0,0.73
2023-05-18,28,23,0,0.82
2023-05-20,37,26,0,0.7
2023-05-22,22,17,0,0.77
2023-05-24,26,20,0,0.77
2023-05-26,36,28,0,0.78
2023-05-28,24,21,0,0.88
2023-05-30,27,20,0,0.74
2023-06-01,26,18,0,0.69
2023-06-03,27,19,0,0.7
2023-06-05,21,17,0,0.81
2023-06-07,36,30,0,0.83
2023-06-09,29,22,0,0.76
2023-06-09,22,18,0,0.82
2023-06-11,26,23,0,0.88
2023-06-13,27,22,0,0.81
2023-06-15,27,21,0,0.78
2023-06-17,26,22,0,0.85
2023-06-17,24,19,0,0.79
2023-06-17,26,18,0,0.69
2023-06-19,23,16,0,0.7
2023-06-21,22,19,0,0.86
2023-06-23,27,19,0,0.7
2023-06-25,22,16,0,0.73
2023-06-27,32,23,0,0.72
2023-06-29,23,17,0,0.74
2023-07-01,31,26,0,0.84
2023-07-03,25,20,0,0.8
2023-07-05,36,26,0,0.72
2023-07-07,29,25,0,0.86
2023-07-09,27,19,0,0.7
2023-07-11,25,17,0,0.68
2023-07-13,28,24,0,0.86
2023-07-15,30,23,0,0.77
2023-07-17,28,22,0,0.79
2023-07-19,28,22,0,0.79
